#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV51;Kepool;;;;;;;;;;;;;x
PROV52;Suno;;;;;;;;;;;;;x
PROV53;Bahyrst;;;;;;;;;;;;;x
PROV54;Lawic;;;;;;;;;;;;;x
PROV55;Bafeld;;;;;;;;;;;;;x
PROV56;Catun;;;;;;;;;;;;;x
PROV57;Hawic;;;;;;;;;;;;;x
PROV58;Ruluns;;;;;;;;;;;;;x
PROV59;Baford;;;;;;;;;;;;;x
PROV60;Sistow;;;;;;;;;;;;;x
PROV61;Pawic;;;;;;;;;;;;;x
PROV62;Ibiran;;;;;;;;;;;;;x
PROV63;Waburh;;;;;;;;;;;;;x
PROV64;Dadun;;;;;;;;;;;;;x
PROV65;Caburh;;;;;;;;;;;;;x
PROV66;Chide;;;;;;;;;;;;;x
PROV67;Troleah;;;;;;;;;;;;;x
PROV68;Hratun;;;;;;;;;;;;;x
PROV69;Tahlberl;;;;;;;;;;;;;x
PROV70;Saleah;;;;;;;;;;;;;x
PROV71;Mastow;;;;;;;;;;;;;x
PROV72;Wabrycg;;;;;;;;;;;;;x
PROV73;Kelredan;;;;;;;;;;;;;x
PROV74;Bacot;;;;;;;;;;;;;x
PROV75;Pacot;;;;;;;;;;;;;x
PROV76;Dacot;;;;;;;;;;;;;x
PROV77;Hastow;;;;;;;;;;;;;x
PROV78;Burglen;;;;;;;;;;;;;x
PROV79;Imwic;;;;;;;;;;;;;x
PROV80;Camor;;;;;;;;;;;;;x
PROV81;Diford;;;;;;;;;;;;;x
PROV82;Uxkhal;;;;;;;;;;;;;x
PROV83;Wefeld;;;;;;;;;;;;;x
PROV84;Chaigate;;;;;;;;;;;;;x
PROV85;Padun;;;;;;;;;;;;;x
PROV86;Proford;;;;;;;;;;;;;x
PROV87;Hatun;;;;;;;;;;;;;x
PROV88;Vyincourd;;;;;;;;;;;;;x
PROV89;Wyminster;;;;;;;;;;;;;x
PROV90;Maleah;;;;;;;;;;;;;x
PROV91;Mewood;;;;;;;;;;;;;x
PROV92;Tahyrst;;;;;;;;;;;;;x
PROV93;Yaragar;;;;;;;;;;;;;x
PROV94;Heaminster;;;;;;;;;;;;;x
PROV95;Taleah;;;;;;;;;;;;;x
PROV96;Nomar;;;;;;;;;;;;;x
PROV97;Kebluff;;;;;;;;;;;;;x
PROV98;Cahyrst;;;;;;;;;;;;;x
PROV99;Arspool;;;;;;;;;;;;;x
PROV100;Tshibtin;;;;;;;;;;;;;x
PROV101;Nekrath;;;;;;;;;;;;;x
PROV102;Suharth;;;;;;;;;;;;;x
PROV103;Tharsu;;;;;;;;;;;;;x
PROV104;Tosdhar;;;;;;;;;;;;;x
PROV105;Rifth;;;;;;;;;;;;;x
PROV106;Kasltni;;;;;;;;;;;;;x
PROV107;Derchios;;;;;;;;;;;;;x
PROV108;Terche;;;;;;;;;;;;;x
PROV109;Tremis;;;;;;;;;;;;;x
PROV110;Replaty;;;;;;;;;;;;;x
PROV111;Keroisy;;;;;;;;;;;;;x
PROV112;Dhirim;;;;;;;;;;;;;x
PROV113;Zeneuwald;;;;;;;;;;;;;x
PROV114;Sonneberg;;;;;;;;;;;;;x
PROV115;Aberfeld;;;;;;;;;;;;;x
PROV116;Runedorf;;;;;;;;;;;;;x
PROV117;Lenefels;;;;;;;;;;;;;x
PROV118;Emirin;;;;;;;;;;;;;x
PROV119;Reneberg;;;;;;;;;;;;;x
PROV120;Moreyberg;;;;;;;;;;;;;x
PROV121;Senuzgda;;;;;;;;;;;;;x
PROV122;Lennebruck;;;;;;;;;;;;;x
PROV123;Heimsestadt;;;;;;;;;;;;;x
PROV124;Mereiwald;;;;;;;;;;;;;x
PROV125;Osenstadt;;;;;;;;;;;;;x
PROV126;Yalibe;;;;;;;;;;;;;x
PROV127;Schenestadt;;;;;;;;;;;;;x
PROV128;Henbirkberg;;;;;;;;;;;;;x
PROV129;Homaihofen;;;;;;;;;;;;;x
PROV130;Reindi;;;;;;;;;;;;;x
PROV131;Mersestadt;;;;;;;;;;;;;x
PROV132;Zingerburger;;;;;;;;;;;;;x
PROV133;Stenedorf;;;;;;;;;;;;;x
PROV134;Munchefeld;;;;;;;;;;;;;x
PROV135;Ehlerdah;;;;;;;;;;;;;x
PROV136;Heisenburg;;;;;;;;;;;;;x
PROV137;Bergenstein;;;;;;;;;;;;;x
PROV138;Ushkuru;;;;;;;;;;;;;x
PROV139;Schraueneheim;;;;;;;;;;;;;x
PROV140;Lomaistadt;;;;;;;;;;;;;x
PROV141;Obenstein;;;;;;;;;;;;;x
PROV142;Tilbaut;;;;;;;;;;;;;x
PROV143;Richterwald;;;;;;;;;;;;;x
PROV144;Kersedorf;;;;;;;;;;;;;x
PROV145;Kenehofen;;;;;;;;;;;;;x
PROV146;Wintigwald;;;;;;;;;;;;;x
PROV147;Tadsamesh;;;;;;;;;;;;;x
PROV148;Reudehofen;;;;;;;;;;;;;x
PROV149;Allemsfeld;;;;;;;;;;;;;x
PROV150;Amere;;;;;;;;;;;;;x
PROV151;Fenewald;;;;;;;;;;;;;x
PROV152;Heidefels;;;;;;;;;;;;;x
PROV153;Markenbruck;;;;;;;;;;;;;x
PROV154;Rindyar;;;;;;;;;;;;;x
PROV155;Ohanesburg;;;;;;;;;;;;;x
PROV156;Kelstenstadt;;;;;;;;;;;;;x
PROV157;Kenefeld;;;;;;;;;;;;;x
PROV158;Wigseheim;;;;;;;;;;;;;x
PROV159;Rduna;;;;;;;;;;;;;x
PROV160;Engelruck;;;;;;;;;;;;;x
PROV161;Mellreybach;;;;;;;;;;;;;x
PROV162;Yalen;;;;;;;;;;;;;x
PROV163;Broney;;;;;;;;;;;;;x
PROV164;Aberth;;;;;;;;;;;;;x
PROV165;Llanwrteign;;;;;;;;;;;;;x
PROV166;Llane;;;;;;;;;;;;;x
PROV167;Glethy;;;;;;;;;;;;;x
PROV168;Istiniar;;;;;;;;;;;;;x
PROV169;Machy;;;;;;;;;;;;;x
PROV170;Ardigh;;;;;;;;;;;;;x
PROV171;Brystwe;;;;;;;;;;;;;x
PROV172;Glunmar;;;;;;;;;;;;;x
PROV173;Penca;;;;;;;;;;;;;x
PROV174;Achyn;;;;;;;;;;;;;x
PROV175;Ponton;;;;;;;;;;;;;x
PROV176;Ilvia;;;;;;;;;;;;;x
PROV177;Pontalg;;;;;;;;;;;;;x
PROV178;Conwy;;;;;;;;;;;;;x
PROV179;Treorchy;;;;;;;;;;;;;x
PROV180;Reveran;;;;;;;;;;;;;x
PROV181;Pontat;;;;;;;;;;;;;x
PROV182;Caerphy;;;;;;;;;;;;;x
PROV183;Maras;;;;;;;;;;;;;x
PROV184;Carda;;;;;;;;;;;;;x
PROV185;Pandy;;;;;;;;;;;;;x
PROV186;Llanford;;;;;;;;;;;;;x
PROV187;Caldy;;;;;;;;;;;;;x
PROV188;Epeshe;;;;;;;;;;;;;x
PROV189;Typry;;;;;;;;;;;;;x
PROV190;Aben;;;;;;;;;;;;;x
PROV191;Llaisy;;;;;;;;;;;;;x
PROV192;Dumar;;;;;;;;;;;;;x
PROV193;Manfon;;;;;;;;;;;;;x
PROV194;Santyd;;;;;;;;;;;;;x
PROV195;Etrosq;;;;;;;;;;;;;x
PROV196;Bergell;;;;;;;;;;;;;x
PROV197;Risy;;;;;;;;;;;;;x
PROV198;Porthy;;;;;;;;;;;;;x
PROV199;Conwe;;;;;;;;;;;;;x
PROV200;Culmarr;;;;;;;;;;;;;x
PROV201;Adgyn;;;;;;;;;;;;;x
PROV202;Calda;;;;;;;;;;;;;x
PROV203;Geli;;;;;;;;;;;;;x
PROV204;Anarth;;;;;;;;;;;;;x
PROV205;Dirigsene;;;;;;;;;;;;;x
PROV206;Nypenc;;;;;;;;;;;;;x
PROV207;Neyly;;;;;;;;;;;;;x
PROV208;Ergellon;;;;;;;;;;;;;x
PROV209;Bruthy;;;;;;;;;;;;;x
PROV210;Arlen;;;;;;;;;;;;;x
PROV211;Charle;;;;;;;;;;;;;x
PROV212;Cawlo;;;;;;;;;;;;;x
PROV213;Pagundur;;;;;;;;;;;;;x
PROV214;Digar;;;;;;;;;;;;;x
PROV215;Lline;;;;;;;;;;;;;x
PROV216;Serindiar;;;;;;;;;;;;;x
PROV217;Prano;;;;;;;;;;;;;x
PROV218;Maenmach;;;;;;;;;;;;;x
PROV219;Grunwalder;;;;;;;;;;;;;x
PROV220;Nahy;;;;;;;;;;;;;x
PROV221;Chewy;;;;;;;;;;;;;x
PROV222;Llani;;;;;;;;;;;;;x
PROV223;Tywon;;;;;;;;;;;;;x
PROV224;Sarimish;;;;;;;;;;;;;x
PROV225;Conney;;;;;;;;;;;;;x
PROV226;Llaeney;;;;;;;;;;;;;x
PROV227;Arden;;;;;;;;;;;;;x
PROV228;Emer;;;;;;;;;;;;;x
PROV229;Llanfest;;;;;;;;;;;;;x
PROV230;Kidwe;;;;;;;;;;;;;x
PROV231;Betwsy;;;;;;;;;;;;;x
PROV232;Chaeza;;;;;;;;;;;;;x
PROV233;Towy;;;;;;;;;;;;;x
PROV234;Glyney;;;;;;;;;;;;;x
PROV235;Ardawr;;;;;;;;;;;;;x
PROV236;Fedner;;;;;;;;;;;;;x
PROV237;Conno;;;;;;;;;;;;;x
PROV238;Ponteg;;;;;;;;;;;;;x
PROV239;Llandy;;;;;;;;;;;;;x
PROV240;Veluca;;;;;;;;;;;;;x
PROV241;Bois;;;;;;;;;;;;;x
PROV242;Dieppieu;;;;;;;;;;;;;x
PROV243;Mainvoie;;;;;;;;;;;;;x
PROV244;Cheime;;;;;;;;;;;;;x
PROV245;Goulay;;;;;;;;;;;;;x
PROV246;Saren;;;;;;;;;;;;;x
PROV247;None;;;;;;;;;;;;;x
PROV248;Arcan;;;;;;;;;;;;;x
PROV249;Almerra;;;;;;;;;;;;;x
PROV250;Meyzieu;;;;;;;;;;;;;x
PROV251;Mahy;;;;;;;;;;;;;x
PROV252;Ontpes;;;;;;;;;;;;;x
PROV253;Chorse;;;;;;;;;;;;;x
PROV254;Jamiche;;;;;;;;;;;;;x
PROV255;Cheforb;;;;;;;;;;;;;x
PROV256;Hatou;;;;;;;;;;;;;x
PROV257;Chiltou;;;;;;;;;;;;;x
PROV258;Deny;;;;;;;;;;;;;x
PROV259;Jamicheville;;;;;;;;;;;;;x
PROV260;Lany;;;;;;;;;;;;;x
PROV261;Nese;;;;;;;;;;;;;x
PROV262;Chelez;;;;;;;;;;;;;x
PROV263;Cherble;;;;;;;;;;;;;x
PROV264;Gousseau;;;;;;;;;;;;;x
PROV265;Lombagn;;;;;;;;;;;;;x
PROV266;Ibdelesville;;;;;;;;;;;;;x
PROV267;Beauvoie;;;;;;;;;;;;;x
PROV268;Piegne;;;;;;;;;;;;;x
PROV269;Ibdeles;;;;;;;;;;;;;x
PROV270;Chatou;;;;;;;;;;;;;x
PROV271;Pontia;;;;;;;;;;;;;x
PROV272;Monte;;;;;;;;;;;;;x
PROV273;Cristo;;;;;;;;;;;;;x
PROV274;Jelkala;;;;;;;;;;;;;x
PROV275;Borgias;;;;;;;;;;;;;x
PROV276;Velli;;;;;;;;;;;;;x
PROV277;Reggia;;;;;;;;;;;;;x
PROV278;Poli;;;;;;;;;;;;;x
PROV279;Neva;;;;;;;;;;;;;x
PROV280;Ruldi;;;;;;;;;;;;;x
PROV281;Firia;;;;;;;;;;;;;x
PROV282;Vasco;;;;;;;;;;;;;x
PROV283;Gama;;;;;;;;;;;;;x
PROV284;Buvran;;;;;;;;;;;;;x
PROV285;Pica;;;;;;;;;;;;;x
PROV286;Sania;;;;;;;;;;;;;x
PROV287;Corleone;;;;;;;;;;;;;x
PROV288;Sargoth;;;;;;;;;;;;;x
PROV289;Germerge;;;;;;;;;;;;;x
PROV290;Asgardske;;;;;;;;;;;;;x
PROV291;Egerverg;;;;;;;;;;;;;x
PROV292;Uddetalje;;;;;;;;;;;;;x
PROV293;Borsund;;;;;;;;;;;;;x
PROV294;Kulum;;;;;;;;;;;;;x
PROV295;Hadersted;;;;;;;;;;;;;x
PROV296;Haderrupa;;;;;;;;;;;;;x
PROV297;Torssi;;;;;;;;;;;;;x
PROV298;Aldelen;;;;;;;;;;;;;x
PROV299;Otejandi;;;;;;;;;;;;;x
PROV300;Orimapio;;;;;;;;;;;;;x
PROV301;Riihikia;;;;;;;;;;;;;x
PROV302;Buillin;;;;;;;;;;;;;x
PROV303;Garethasandur;;;;;;;;;;;;;x
PROV304;Priekste;;;;;;;;;;;;;x
PROV305;Grokile;;;;;;;;;;;;;x
PROV306;Chalbek;;;;;;;;;;;;;x
PROV307;Kybarzys;;;;;;;;;;;;;x
PROV308;Lentvas;;;;;;;;;;;;;x
PROV309;Sandgrunn;;;;;;;;;;;;;x
PROV310;Ulsteinhelle;;;;;;;;;;;;;x
PROV311;Rizi;;;;;;;;;;;;;x
PROV312;Ayder;;;;;;;;;;;;;x
PROV313;Vetsas;;;;;;;;;;;;;x
PROV314;Hrus;;;;;;;;;;;;;x
PROV315;Gladvrea;;;;;;;;;;;;;x
PROV316;Glokilde;;;;;;;;;;;;;x
PROV317;Valga;;;;;;;;;;;;;x
PROV318;Elsalu;;;;;;;;;;;;;x
PROV319;Tihr;;;;;;;;;;;;;x
PROV320;Raesekola;;;;;;;;;;;;;x
PROV321;Vankeli;;;;;;;;;;;;;x
PROV322;Drangnes;;;;;;;;;;;;;x
PROV323;Tjarnavik;;;;;;;;;;;;;x
PROV324;Kanvani;;;;;;;;;;;;;x
PROV325;Haen;;;;;;;;;;;;;x
PROV326;Salaclozi;;;;;;;;;;;;;x
PROV327;Radkis;;;;;;;;;;;;;x
PROV328;Visatoji;;;;;;;;;;;;;x
PROV329;Jelbegiville;;;;;;;;;;;;;x
PROV330;Langekanger;;;;;;;;;;;;;x
PROV331;Farsos;;;;;;;;;;;;;x
PROV332;Jelbegi;;;;;;;;;;;;;x
PROV333;Koukoski;;;;;;;;;;;;;x
PROV334;Paitra;;;;;;;;;;;;;x
PROV335;Eskifgerethi;;;;;;;;;;;;;x
PROV336;Patreksnes;;;;;;;;;;;;;x
PROV337;Ambean;;;;;;;;;;;;;x
PROV338;Rizekne;;;;;;;;;;;;;x
PROV339;Staitene;;;;;;;;;;;;;x
PROV340;Silkininkai;;;;;;;;;;;;;x
PROV341;Knudarr;;;;;;;;;;;;;x
PROV342;Sedliava;;;;;;;;;;;;;x
PROV343;Notodstrand;;;;;;;;;;;;;x
PROV344;Andalvanger;;;;;;;;;;;;;x
PROV345;Falsterlleftea;;;;;;;;;;;;;x
PROV346;Mechin;;;;;;;;;;;;;x
PROV347;Lidfors;;;;;;;;;;;;;x
PROV348;Thjornidalr;;;;;;;;;;;;;x
PROV349;Odasan;;;;;;;;;;;;;x
PROV350;Ostinskali;;;;;;;;;;;;;x
PROV351;Gudmithveit;;;;;;;;;;;;;x
PROV352;Svendbaeka;;;;;;;;;;;;;x
PROV353;Wercheg;;;;;;;;;;;;;x
PROV354;Tarnleva;;;;;;;;;;;;;x
PROV355;Keikula;;;;;;;;;;;;;x
PROV356;Kunluoja;;;;;;;;;;;;;x
PROV357;Jarvenkaupunki;;;;;;;;;;;;;x
PROV358;Kemijarvi;;;;;;;;;;;;;x
PROV359;Ruvar;;;;;;;;;;;;;x
PROV360;Thinnir;;;;;;;;;;;;;x
PROV361;Thorskrokur;;;;;;;;;;;;;x
PROV362;Skrunmiera;;;;;;;;;;;;;x
PROV363;Jayek;;;;;;;;;;;;;x
PROV364;Staipute;;;;;;;;;;;;;x
PROV365;Anykkruojis;;;;;;;;;;;;;x
PROV366;Alburq;;;;;;;;;;;;;x
PROV367;Taurdorys;;;;;;;;;;;;;x
PROV368;Setersoor;;;;;;;;;;;;;x
PROV369;Hokkkanger;;;;;;;;;;;;;x
PROV370;Bollberg;;;;;;;;;;;;;x
PROV371;Fearichen;;;;;;;;;;;;;x
PROV372;Norrhammar;;;;;;;;;;;;;x
PROV373;Norreve;;;;;;;;;;;;;x
PROV374;Gladsingor;;;;;;;;;;;;;x
PROV375;Fenada;;;;;;;;;;;;;x
PROV376;Elva;;;;;;;;;;;;;x
PROV377;Karkhava;;;;;;;;;;;;;x
PROV378;Vayejeg;;;;;;;;;;;;;x
PROV379;Vestlieth;;;;;;;;;;;;;x
PROV380;Kekinen;;;;;;;;;;;;;x
PROV381;Tehlrog;;;;;;;;;;;;;x
PROV382;Dalnesi;;;;;;;;;;;;;x
PROV383;Aksne;;;;;;;;;;;;;x
PROV384;Akzekne;;;;;;;;;;;;;x
PROV385;Zagdas;;;;;;;;;;;;;x
PROV386;Kwynn;;;;;;;;;;;;;x
PROV387;Ballbaeka;;;;;;;;;;;;;x
PROV388;Viring;;;;;;;;;;;;;x
PROV389;Curin;;;;;;;;;;;;;x
PROV390;Tarngi;;;;;;;;;;;;;x
PROV391;Torkola;;;;;;;;;;;;;x
PROV392;Kousa;;;;;;;;;;;;;x
PROV393;Eglisnes;;;;;;;;;;;;;x
PROV394;Reyvadin;;;;;;;;;;;;;x
PROV395;Lohovou;;;;;;;;;;;;;x
PROV396;Sucky;;;;;;;;;;;;;x
PROV397;Bardola;;;;;;;;;;;;;x
PROV398;Biny;;;;;;;;;;;;;x
PROV399;Cenece;;;;;;;;;;;;;x
PROV400;Ayyike;;;;;;;;;;;;;x
PROV401;Samory;;;;;;;;;;;;;x
PROV402;Dinca;;;;;;;;;;;;;x
PROV403;Belusa;;;;;;;;;;;;;x
PROV404;Dramug;;;;;;;;;;;;;x
PROV405;Hova;;;;;;;;;;;;;x
PROV406;Dobsova;;;;;;;;;;;;;x
PROV407;Sovola;;;;;;;;;;;;;x
PROV408;Troznavo;;;;;;;;;;;;;x
PROV409;Tebandra;;;;;;;;;;;;;x
PROV410;Kezmavsky;;;;;;;;;;;;;x
PROV411;Zinova;;;;;;;;;;;;;x
PROV412;Ulburban;;;;;;;;;;;;;x
PROV413;Zveca;;;;;;;;;;;;;x
PROV414;Bravece;;;;;;;;;;;;;x
PROV415;Stiavna;;;;;;;;;;;;;x
PROV416;Yruma;;;;;;;;;;;;;x
PROV417;Vrimoldok;;;;;;;;;;;;;x
PROV418;Pova;;;;;;;;;;;;;x
PROV419;Ravice;;;;;;;;;;;;;x
PROV420;Medzamky;;;;;;;;;;;;;x
PROV421;Karindi;;;;;;;;;;;;;x
PROV422;Krovelky;;;;;;;;;;;;;x
PROV423;Strenca;;;;;;;;;;;;;x
PROV424;Sumbuja;;;;;;;;;;;;;x
PROV425;Samavska;;;;;;;;;;;;;x
PROV426;Triansky;;;;;;;;;;;;;x
PROV427;Tismirr;;;;;;;;;;;;;x
PROV428;Duna;;;;;;;;;;;;;x
PROV429;Snusova;;;;;;;;;;;;;x
PROV430;Stroke;;;;;;;;;;;;;x
PROV431;Shulus;;;;;;;;;;;;;x
PROV432;Dince;;;;;;;;;;;;;x
PROV433;Brinovce;;;;;;;;;;;;;x
PROV434;Sovoce;;;;;;;;;;;;;x
PROV435;Nelag;;;;;;;;;;;;;x
PROV436;Sinice;;;;;;;;;;;;;x
PROV437;Duny;;;;;;;;;;;;;x
PROV438;Tradudubn;;;;;;;;;;;;;x
PROV439;Kaparta;;;;;;;;;;;;;x
PROV440;Hanun;;;;;;;;;;;;;x
PROV441;Galice;;;;;;;;;;;;;x
PROV442;Pusova;;;;;;;;;;;;;x
PROV443;Uslum;;;;;;;;;;;;;x
PROV444;Strezno;;;;;;;;;;;;;x
PROV445;Vrokala;;;;;;;;;;;;;x
PROV446;Lavice;;;;;;;;;;;;;x
PROV447;Khudan;;;;;;;;;;;;;x
PROV448;Savice;;;;;;;;;;;;;x
PROV449;Rianska;;;;;;;;;;;;;x
PROV450;Girova;;;;;;;;;;;;;x
PROV451;Stovska;;;;;;;;;;;;;x
PROV452;Pradudubn;;;;;;;;;;;;;x
PROV453;Fisdnar;;;;;;;;;;;;;x
PROV454;Zvica;;;;;;;;;;;;;x
PROV455;Puchova;;;;;;;;;;;;;x
PROV456;Puseca;;;;;;;;;;;;;x
PROV457;Shapeshte;;;;;;;;;;;;;x
PROV458;Rovidno;;;;;;;;;;;;;x
PROV459;Vakula;;;;;;;;;;;;;x
PROV460;Hriny;;;;;;;;;;;;;x
PROV461;Slezkhville;;;;;;;;;;;;;x
PROV462;Sloveca;;;;;;;;;;;;;x
PROV463;Styrnitry;;;;;;;;;;;;;x
PROV464;Slezkh;;;;;;;;;;;;;x
PROV465;Tovce;;;;;;;;;;;;;x
PROV466;Mestisla;;;;;;;;;;;;;x
PROV467;Tovska;;;;;;;;;;;;;x
PROV468;Vezovka;;;;;;;;;;;;;x
PROV469;Curaw;;;;;;;;;;;;;x
PROV470;Dudola;;;;;;;;;;;;;x
PROV471;Dejova;;;;;;;;;;;;;x
PROV472;Sobrezna;;;;;;;;;;;;;x
PROV473;Jelsica;;;;;;;;;;;;;x
PROV474;Sineca;;;;;;;;;;;;;x
PROV475;Radoghir;;;;;;;;;;;;;x
PROV476;Broznica;;;;;;;;;;;;;x
PROV477;Lica;;;;;;;;;;;;;x
PROV478;Prence;;;;;;;;;;;;;x
PROV479;Rebiny;;;;;;;;;;;;;x
PROV480;Rebache;;;;;;;;;;;;;x
PROV481;Kapeza;;;;;;;;;;;;;x
PROV482;Zarnice;;;;;;;;;;;;;x
PROV483;Zeleva;;;;;;;;;;;;;x
PROV484;Ismiralaville;;;;;;;;;;;;;x
PROV485;Stopava;;;;;;;;;;;;;x
PROV486;Rovola;;;;;;;;;;;;;x
PROV487;Ismirala;;;;;;;;;;;;;x
PROV488;Navazska;;;;;;;;;;;;;x
PROV489;Rovazske;;;;;;;;;;;;;x
PROV490;Teplary;;;;;;;;;;;;;x
PROV491;Kalina;;;;;;;;;;;;;x
PROV492;Vezin;;;;;;;;;;;;;x
PROV493;Krenca;;;;;;;;;;;;;x
PROV494;Sturza;;;;;;;;;;;;;x
PROV495;Linovca;;;;;;;;;;;;;x
PROV496;Rivacheg;;;;;;;;;;;;;x
PROV497;Hanova;;;;;;;;;;;;;x
PROV498;Stiavneca;;;;;;;;;;;;;x
PROV499;Kapusa;;;;;;;;;;;;;x
PROV500;Tyrnitry;;;;;;;;;;;;;x
PROV501;Zvelkosa;;;;;;;;;;;;;x
PROV502;Bazeck;;;;;;;;;;;;;x
PROV503;Kulary;;;;;;;;;;;;;x
PROV504;Kuliny;;;;;;;;;;;;;x
PROV505;Bebrana;;;;;;;;;;;;;x
PROV506;Jeirbe;;;;;;;;;;;;;x
PROV507;Bardetva;;;;;;;;;;;;;x
PROV508;Statrutke;;;;;;;;;;;;;x
PROV509;Rimedza;;;;;;;;;;;;;x
PROV510;Borca;;;;;;;;;;;;;x
PROV511;Mazen;;;;;;;;;;;;;x
PROV512;Linica;;;;;;;;;;;;;x
PROV513;Belovce;;;;;;;;;;;;;x
PROV514;Udiniad;;;;;;;;;;;;;x
PROV515;Bytca;;;;;;;;;;;;;x
PROV516;Berutka;;;;;;;;;;;;;x
PROV517;Bulugha;;;;;;;;;;;;;x
PROV518;Bytce;;;;;;;;;;;;;x
PROV519;Detva;;;;;;;;;;;;;x
PROV520;Banica;;;;;;;;;;;;;x
PROV521;Prance;;;;;;;;;;;;;x
PROV522;Tulga;;;;;;;;;;;;;x
PROV523;Toghri;;;;;;;;;;;;;x
PROV524;Atuk;;;;;;;;;;;;;x
PROV525;Kouangey;;;;;;;;;;;;;x
PROV526;Nalchu;;;;;;;;;;;;;x
PROV527;Chaghe;;;;;;;;;;;;;x
PROV528;Dusturil;;;;;;;;;;;;;x
PROV529;Duge;;;;;;;;;;;;;x
PROV530;Boji;;;;;;;;;;;;;x
PROV531;Menua;;;;;;;;;;;;;x
PROV532;Dugan;;;;;;;;;;;;;x
PROV533;Bumbe;;;;;;;;;;;;;x
PROV534;Denua;;;;;;;;;;;;;x
PROV535;Asugan;;;;;;;;;;;;;x
PROV536;Chorlui;;;;;;;;;;;;;x
PROV537;Tagey;;;;;;;;;;;;;x
PROV538;Manai;;;;;;;;;;;;;x
PROV539;Dara;;;;;;;;;;;;;x
PROV540;Distar;;;;;;;;;;;;;x
PROV541;Kipchi;;;;;;;;;;;;;x
PROV542;Tago;;;;;;;;;;;;;x
PROV543;Chuli;;;;;;;;;;;;;x
PROV544;Quchu;;;;;;;;;;;;;x
PROV545;Bulugur;;;;;;;;;;;;;x
PROV546;Kube;;;;;;;;;;;;;x
PROV547;Sukai;;;;;;;;;;;;;x
PROV548;Ichamur;;;;;;;;;;;;;x
PROV549;Qucha;;;;;;;;;;;;;x
PROV550;Tuli;;;;;;;;;;;;;x
PROV551;Puntsa;;;;;;;;;;;;;x
PROV552;Kassa;;;;;;;;;;;;;x
PROV553;Boldu;;;;;;;;;;;;;x
PROV554;Dashbigha;;;;;;;;;;;;;x
PROV555;Qutlai;;;;;;;;;;;;;x
PROV556;Geria;;;;;;;;;;;;;x
PROV557;Qasa;;;;;;;;;;;;;x
PROV558;Ada Kulun;;;;;;;;;;;;;x
PROV559;Dombra;;;;;;;;;;;;;x
PROV560;Gutchli;;;;;;;;;;;;;x
PROV561;Bora;;;;;;;;;;;;;x
PROV562;Tulbukville;;;;;;;;;;;;;x
PROV563;Bektai;;;;;;;;;;;;;x
PROV564;Qutluy;;;;;;;;;;;;;x
PROV565;Tulbuk;;;;;;;;;;;;;x
