#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_lerstaran;Lerstaran;;;;;;;;;;;;;x
b_rafgar;Rafgar;;;;;;;;;;;;;x
b_tian;Tian;;;;;;;;;;;;;x
b_aunli;Aunli;;;;;;;;;;;;;x
b_rafalls;Rafalls;;;;;;;;;;;;;x
b_rulbe;Rulbe;;;;;;;;;;;;;x
b_varuns;Varuns;;;;;;;;;;;;;x
b_uzget;Uzget;;;;;;;;;;;;;x
b_emim;Emim;;;;;;;;;;;;;x
b_ryivyinrim;Ryivyinrim;;;;;;;;;;;;;x
b_riveran;Riveran;;;;;;;;;;;;;x
b_shaford;Shaford;;;;;;;;;;;;;x
b_regdi;Regdi;;;;;;;;;;;;;x
b_ameendah;Ameendah;;;;;;;;;;;;;x
b_ibtrd;Ibtrd;;;;;;;;;;;;;x
b_ushhar;Ushhar;;;;;;;;;;;;;x
b_inauoth;Inauoth;;;;;;;;;;;;;x
b_elioth;Elioth;;;;;;;;;;;;;x
b_wybluff;Wybluff;;;;;;;;;;;;;x
b_dyhal;Dyhal;;;;;;;;;;;;;x
b_tadareja;Tadareja;;;;;;;;;;;;;x
b_ameringad;Ameringad;;;;;;;;;;;;;x
b_haran;Haran;;;;;;;;;;;;;x
b_esnomar;Esnomar;;;;;;;;;;;;;x
b_tadushdar;Tadushdar;;;;;;;;;;;;;x
b_caywold;Caywold;;;;;;;;;;;;;x
b_arhar;Arhar;;;;;;;;;;;;;x
b_baos;Baos;;;;;;;;;;;;;x
b_tados;Tados;;;;;;;;;;;;;x
b_dhird;Dhird;;;;;;;;;;;;;x
b_gaere;Gaere;;;;;;;;;;;;;x
b_tosdim;Tosdim;;;;;;;;;;;;;x
b_balanli;Balanli;;;;;;;;;;;;;x
b_ibtireeja;Ibtireeja;;;;;;;;;;;;;x
b_gislen;Gislen;;;;;;;;;;;;;x
b_conuzgrim;Conuzgrim;;;;;;;;;;;;;x
b_gishar;Gishar;;;;;;;;;;;;;x
b_mongisrd;Mongisrd;;;;;;;;;;;;;x
b_diibtar;Diibtar;;;;;;;;;;;;;x
b_enbury;Enbury;;;;;;;;;;;;;x
b_renli;Renli;;;;;;;;;;;;;x
b_enfiar;Enfiar;;;;;;;;;;;;;x
b_vyinvean;Vyinvean;;;;;;;;;;;;;x
b_diran;Diran;;;;;;;;;;;;;x
b_uxkhao;Uxkhao;;;;;;;;;;;;;x
b_couim;Couim;;;;;;;;;;;;;x
b_beham;Beham;;;;;;;;;;;;;x
b_dehar;Dehar;;;;;;;;;;;;;x
b_rineja;Rineja;;;;;;;;;;;;;x
b_rdudeshar;Rdudeshar;;;;;;;;;;;;;x
b_lalen;Lalen;;;;;;;;;;;;;x
b_praisran;Praisran;;;;;;;;;;;;;x
b_haruns;Haruns;;;;;;;;;;;;;x
b_elberl;Elberl;;;;;;;;;;;;;x
b_tshgad;Tshgad;;;;;;;;;;;;;x
b_tiar;Tiar;;;;;;;;;;;;;x
b_lirulberl;Lirulberl;;;;;;;;;;;;;x
b_azda;Azda;;;;;;;;;;;;;x
b_uzgvyinrim;Uzgvyinrim;;;;;;;;;;;;;x
b_yahal;Yahal;;;;;;;;;;;;;x
b_whuypool;Whuypool;;;;;;;;;;;;;x
b_beret;Beret;;;;;;;;;;;;;x
b_veiim;Veiim;;;;;;;;;;;;;x
b_nemno;Nemno;;;;;;;;;;;;;x
b_dernli;Dernli;;;;;;;;;;;;;x
b_regauan;Regauan;;;;;;;;;;;;;x
b_dedar;Dedar;;;;;;;;;;;;;x
b_peeford;Peeford;;;;;;;;;;;;;x
b_leruxkre;Leruxkre;;;;;;;;;;;;;x
b_elilen;Elilen;;;;;;;;;;;;;x
b_sonru;Sonru;;;;;;;;;;;;;x
b_bagad;Bagad;;;;;;;;;;;;;x
b_elregde;Elregde;;;;;;;;;;;;;x
b_therim;Therim;;;;;;;;;;;;;x
b_wyemoor;Wyemoor;;;;;;;;;;;;;x
b_varunv;Varunv;;;;;;;;;;;;;x
b_tahlnii;Tahlnii;;;;;;;;;;;;;x
b_clamagan;Clamagan;;;;;;;;;;;;;x
b_lios;Lios;;;;;;;;;;;;;x
b_tosdno;Tosdno;;;;;;;;;;;;;x
b_emirdi;Emirdi;;;;;;;;;;;;;x
b_nemeja;Nemeja;;;;;;;;;;;;;x
b_ushdah;Ushdah;;;;;;;;;;;;;x
b_riut;Riut;;;;;;;;;;;;;x
b_chire;Chire;;;;;;;;;;;;;x
b_azlen;Azlen;;;;;;;;;;;;;x
b_magcondi;Magcondi;;;;;;;;;;;;;x
b_plaredin;Plaredin;;;;;;;;;;;;;x
b_dagrove;Dagrove;;;;;;;;;;;;;x
b_anos;Anos;;;;;;;;;;;;;x
b_rduclaoth;Rduclaoth;;;;;;;;;;;;;x
b_belde;Belde;;;;;;;;;;;;;x
b_plauns;Plauns;;;;;;;;;;;;;x
b_gaeeliim;Gaeeliim;;;;;;;;;;;;;x
b_monryde;Monryde;;;;;;;;;;;;;x
b_wyeham;Wyeham;;;;;;;;;;;;;x
b_degsonet;Degsonet;;;;;;;;;;;;;x
b_elbgad;Elbgad
b_tahlsamrd;Tahlsamrd;;;;;;;;;;;;;x
b_degklarlen;Degklarlen;;;;;;;;;;;;;x
b_redre;Redre;;;;;;;;;;;;;x
b_neloth;Neloth;;;;;;;;;;;;;x
b_haringoth;Haringoth;;;;;;;;;;;;;x
b_phiran;Phiran;;;;;;;;;;;;;x
b_angad;Angad;;;;;;;;;;;;;x
b_suraflen;Suraflen;;;;;;;;;;;;;x
b_desodoesh;Desodoesh;;;;;;;;;;;;;x
b_baven;Baven;;;;;;;;;;;;;x
b_enin;Enin;;;;;;;;;;;;;x
b_neaford;Neaford;;;;;;;;;;;;;x
b_habbe;Habbe;;;;;;;;;;;;;x
b_boairere;Boairere;;;;;;;;;;;;;x
b_eltewoth;Eltewoth;;;;;;;;;;;;;x
b_tewoth;Tewoth;;;;;;;;;;;;;x
b_plaaruns;Plaaruns;;;;;;;;;;;;;x
b_phigad;Phigad;;;;;;;;;;;;;x
b_stebury;Stebury;;;;;;;;;;;;;x
b_kuehda;Kuehda;;;;;;;;;;;;;x
b_degad;Degad;;;;;;;;;;;;;x
b_habgar;Habgar;;;;;;;;;;;;;x
b_tewgisven;Tewgisven;;;;;;;;;;;;;x
b_adlen;Adlen;;;;;;;;;;;;;x
b_areja;Areja;;;;;;;;;;;;;x
b_hoobrook;Hoobrook;;;;;;;;;;;;;x
b_johalen;Johalen;;;;;;;;;;;;;x
b_chimagnli;Chimagnli;;;;;;;;;;;;;x
b_conhal;Conhal;;;;;;;;;;;;;x
b_rduet;Rduet;;;;;;;;;;;;;x
b_conesh;Conesh;;;;;;;;;;;;;x
b_rdueja;Rdueja;;;;;;;;;;;;;x
b_gefalls;Gefalls;;;;;;;;;;;;;x
b_nomboahal;Nomboahal;;;;;;;;;;;;;x
b_tahlingdar;Tahlingdar;;;;;;;;;;;;;x
b_joharu;Joharu;;;;;;;;;;;;;x
b_chiesh;Chiesh;;;;;;;;;;;;;x
b_claven;Claven;;;;;;;;;;;;;x
b_nomru;Nomru;;;;;;;;;;;;;x
b_veidar;Veidar;;;;;;;;;;;;;x
b_irein;Irein;;;;;;;;;;;;;x
b_liderru;Liderru;;;;;;;;;;;;;x
b_rdurd;Rdurd;;;;;;;;;;;;;x
b_azar;Azar;;;;;;;;;;;;;x
b_laesh;Laesh;;;;;;;;;;;;;x
b_tewim;Tewim;;;;;;;;;;;;;x
b_byley;Byley;;;;;;;;;;;;;x
b_uxkut;Uxkut;;;;;;;;;;;;;x
b_ibtuns;Ibtuns;;;;;;;;;;;;;x
b_elida;Elida;;;;;;;;;;;;;x
b_nelde;Nelde;;;;;;;;;;;;;x
b_tewtshrd;Tewtshrd;;;;;;;;;;;;;x
b_dhivarerl;Dhivarerl;;;;;;;;;;;;;x
b_leford;Leford;;;;;;;;;;;;;x
b_veibeoth;Veibeoth;;;;;;;;;;;;;x
b_berre;Berre;;;;;;;;;;;;;x
b_sambe;Sambe;;;;;;;;;;;;;x
b_nemrdudi;Nemrdudi;;;;;;;;;;;;;x
b_elblen;Elblen;;;;;;;;;;;;;x
b_keltedi;Keltedi;;;;;;;;;;;;;x
b_sebury;Sebury;;;;;;;;;;;;;x
b_johauns;Johauns;;;;;;;;;;;;;x
b_gisoth;Gisoth;;;;;;;;;;;;;x
b_amedar;Amedar;;;;;;;;;;;;;x
b_tadgad;Tadgad;;;;;;;;;;;;;x
b_tear;Tear;;;;;;;;;;;;;x
b_chicouan;Chicouan;;;;;;;;;;;;;x
b_iyindah;Iyindah;;;;;;;;;;;;;x
b_vyinru;Vyinru;;;;;;;;;;;;;x
b_tahljohada;Tahljohada;;;;;;;;;;;;;x
b_ryidi;Ryidi;;;;;;;;;;;;;x
b_tadkeldah;Tadkeldah;;;;;;;;;;;;;x
b_emirtahlan;Emirtahlan;;;;;;;;;;;;;x
b_sondar;Sondar;;;;;;;;;;;;;x
b_leton;Leton;;;;;;;;;;;;;x
b_tredtahluns;Tredtahluns;;;;;;;;;;;;;x
b_dielioth;Dielioth;;;;;;;;;;;;;x
b_uzgliim;Uzgliim;;;;;;;;;;;;;x
b_rede;Rede;;;;;;;;;;;;;x
b_chafigar;Chafigar;;;;;;;;;;;;;x
b_ymian;Ymian;;;;;;;;;;;;;x
b_brefield;Brefield;;;;;;;;;;;;;x
b_kuvargad;Kuvargad;;;;;;;;;;;;;x
b_chahar;Chahar;;;;;;;;;;;;;x
b_tshre;Tshre;;;;;;;;;;;;;x
b_treddar;Treddar;;;;;;;;;;;;;x
b_elbnli;Elbnli;;;;;;;;;;;;;x
b_chioth;Chioth;;;;;;;;;;;;;x
b_legrove;Legrove;;;;;;;;;;;;;x
b_ododa;Ododa;;;;;;;;;;;;;x
b_dhina;Dhina;;;;;;;;;;;;;x
b_uzgdhiru;Uzgdhiru;;;;;;;;;;;;;x
b_ryru;Ryru;;;;;;;;;;;;;x
b_elven;Elven;;;;;;;;;;;;;x
b_rduhal;Rduhal;;;;;;;;;;;;;x
b_azgad;Azgad;;;;;;;;;;;;;x
b_innatoth;Innatoth;;;;;;;;;;;;;x
b_varlen;Varlen;;;;;;;;;;;;;x
b_inghar;Inghar;;;;;;;;;;;;;x
b_vereuns;Vereuns;;;;;;;;;;;;;x
b_tilkerld;Tilkerld;;;;;;;;;;;;;x
b_burgmagna;Burgmagna;;;;;;;;;;;;;x
b_meedon;Meedon;;;;;;;;;;;;;x
b_dieja;Dieja;;;;;;;;;;;;;x
b_dihareja;Digareja;;;;;;;;;;;;;x
b_lide;Lide;;;;;;;;;;;;;x
b_veiberl;Veiberl;;;;;;;;;;;;;x
b_stauxkgad;Stauxkgad;;;;;;;;;;;;;x
b_emiran;Emiran;;;;;;;;;;;;;x
b_knewold;Knewold;;;;;;;;;;;;;x
b_vesonre;Vesonre;;;;;;;;;;;;;x
b_ibtdyuns;Ibtdyuns;;;;;;;;;;;;;x
b_rinos;Rinos;;;;;;;;;;;;;x
b_seneja;Seneja;;;;;;;;;;;;;x
b_gaeru;Gaeru;;;;;;;;;;;;;x
b_enrd;Enrd;;;;;;;;;;;;;x
b_scegate;Scegate;;;;;;;;;;;;;x
b_larmonim;Larmonim;;;;;;;;;;;;;x
b_redoth;Redoth;;;;;;;;;;;;;x
b_claisru;Claisru;;;;;;;;;;;;;x
b_tilerl;Tilerl;;;;;;;;;;;;;x
b_suhal;Suhal;;;;;;;;;;;;;x
b_emdi;Emdi;;;;;;;;;;;;;x
b_gisim;Gisim;;;;;;;;;;;;;x
b_tire;Tire;;;;;;;;;;;;;x
b_dilen;Dilen;;;;;;;;;;;;;x
b_auuxkar;Auuxkar;;;;;;;;;;;;;x
b_aulen;Aulen;;;;;;;;;;;;;x
b_cadi;Cadi;;;;;;;;;;;;;x
b_ushhar;Ushhar;;;;;;;;;;;;;x
b_woford;Woford;;;;;;;;;;;;;x
b_cabe;Cabe;;;;;;;;;;;;;x
b_monlaran;Monlaran;;;;;;;;;;;;;x
b_ados;Ados;;;;;;;;;;;;;x
b_belgar;Belgar;;;;;;;;;;;;;x
b_counatlen;Counatlen;;;;;;;;;;;;;x
b_jerru;Jerru;;;;;;;;;;;;;x
b_hoobluff;Hoobluff;;;;;;;;;;;;;x
b_emran;Emran;;;;;;;;;;;;;x
b_linran;Linran;;;;;;;;;;;;;x
b_lardi;Lardi;;;;;;;;;;;;;x
b_auin;Auin;;;;;;;;;;;;;x
b_rulolut;Rulolut;;;;;;;;;;;;;x
b_diharerl;Diharerl;;;;;;;;;;;;;x
b_coaley;Coaley;;;;;;;;;;;;;x
b_berru;Berru;;;;;;;;;;;;;x
b_phithedi;Phithedi;;;;;;;;;;;;;x
b_grano;Grano;;;;;;;;;;;;;x
b_monet;Monet;;;;;;;;;;;;;x
b_dyar;Dyar;;;;;;;;;;;;;x
b_tewrd;Tewrd;;;;;;;;;;;;;x
b_ryibelet;Ryibelet;;;;;;;;;;;;;x
b_mondi;Mondi;;;;;;;;;;;;;x
b_rinut;Rinut;;;;;;;;;;;;;x
b_emre;Emre;;;;;;;;;;;;;x
b_emiret;Emiret;;;;;;;;;;;;;x
b_reet;Reet;;;;;;;;;;;;;x
b_cladhian;Cladhian;;;;;;;;;;;;;x
b_testead;Testead;;;;;;;;;;;;;x
b_digar;Digar;;;;;;;;;;;;;x
b_teragad;Teragad;;;;;;;;;;;;;x
b_gaeiyin;Gaeiyin;;;;;;;;;;;;;x
b_gisamehal;Gisamehal;;;;;;;;;;;;;x
b_devtosdde;Devtosdde;;;;;;;;;;;;;x
b_chidi;Chidi;;;;;;;;;;;;;x
b_haigate;Haigate;;;;;;;;;;;;;x
b_taddi;Taddi;;;;;;;;;;;;;x
b_rocet;Rocet;;;;;;;;;;;;;x
b_dilen;Dilen;;;;;;;;;;;;;x
b_azven;Azven;;;;;;;;;;;;;x
b_isran;Isran;;;;;;;;;;;;;x
b_belhal;Belhal;;;;;;;;;;;;;x
b_thryford;Thryford;;;;;;;;;;;;;x
b_ibtdar;Ibtdar;;;;;;;;;;;;;x
b_mirdah;Mirdah;;;;;;;;;;;;;x
b_badar;Badar;;;;;;;;;;;;;x
b_ryuns;Ryuns;;;;;;;;;;;;;x
b_devhal;Devhal;;;;;;;;;;;;;x
b_sxhal;Sxhal;;;;;;;;;;;;;x
b_wewold;Wewold;;;;;;;;;;;;;x
b_anardah;Anardah;;;;;;;;;;;;;x
b_berrd;Berrd;;;;;;;;;;;;;x
b_harcard;Harcard;;;;;;;;;;;;;x
b_phiteberl;Phiteberl;;;;;;;;;;;;;x
b_chiim;Chiim;;;;;;;;;;;;;x
b_samnatan;Samnatan;;;;;;;;;;;;;x
b_ryibeletville;Ryibeletville;;;;;;;;;;;;;x
b_natru;Natru;;;;;;;;;;;;;x
b_tredere;Tredere;;;;;;;;;;;;;x
b_monut;Monut;;;;;;;;;;;;;x
b_suerl;Suerl;;;;;;;;;;;;;x
b_harde;Harde;;;;;;;;;;;;;x
b_ingan;Ingan;;;;;;;;;;;;;x
b_weham;Weham;;;;;;;;;;;;;x
b_dlran;Dlran;;;;;;;;;;;;;x
b_trederl;Trederl;;;;;;;;;;;;;x
b_tean;Tean;;;;;;;;;;;;;x
b_tadingde;Tadingde;;;;;;;;;;;;;x
b_ryihabdar;Ryihabdar;;;;;;;;;;;;;x
b_themirven;Themirven;;;;;;;;;;;;;x
b_kepool;Kepool;;;;;;;;;;;;;x
b_tiin;Tiin;;;;;;;;;;;;;x
b_enru;Enru;;;;;;;;;;;;;x
b_veoth;Veoth;;;;;;;;;;;;;x
b_lertredu;Lertredu;;;;;;;;;;;;;x
b_enos;Enos;;;;;;;;;;;;;x
b_nemar;Nemar;;;;;;;;;;;;;x
b_suno;Suno;;;;;;;;;;;;;x
b_veiauhar;Veiauhar;;;;;;;;;;;;;x
b_kueja;Kueja;;;;;;;;;;;;;x
b_larru;Larru;;;;;;;;;;;;;x
b_kugar;Kuhar;;;;;;;;;;;;;x
b_rulan;Rulan;;;;;;;;;;;;;x
b_degda;Degda;;;;;;;;;;;;;x
b_bahyrst;Bahyrst;;;;;;;;;;;;;x
b_plasuin;Plasuin;;;;;;;;;;;;;x
b_devdar;Devdar;;;;;;;;;;;;;x
b_phird;Phird;;;;;;;;;;;;;x
b_rereggad;Rereggad;;;;;;;;;;;;;x
b_tewryirim;Tewryirim;;;;;;;;;;;;;x
b_theazde;Theazde;;;;;;;;;;;;;x
b_lawic;Lawic;;;;;;;;;;;;;x
b_rocven;Rocven;;;;;;;;;;;;;x
b_rafuns;Rafuns;;;;;;;;;;;;;x
b_teberl;Teberl;;;;;;;;;;;;;x
b_rafre;Rafre;;;;;;;;;;;;;x
b_monberl;Monberl;;;;;;;;;;;;;x
b_johatosdos;Johatosdos;;;;;;;;;;;;;x
b_bafeld;Bafeld;;;;;;;;;;;;;x
b_berdah;Berdah;;;;;;;;;;;;;x
b_vyinhal;Vyinhal;;;;;;;;;;;;;x
b_iredhios;Iredhios;;;;;;;;;;;;;x
b_gaeuns;Gaeuns;;;;;;;;;;;;;x
b_burgesh;Burgesh;;;;;;;;;;;;;x
b_enar;Enar;;;;;;;;;;;;;x
b_catun;Catun;;;;;;;;;;;;;x
b_maganru;Maganru;;;;;;;;;;;;;x
b_stalen;Stalen;;;;;;;;;;;;;x
b_esburgut;Esburgut;;;;;;;;;;;;;x
b_seniyut;Seniyut;;;;;;;;;;;;;x
b_magtahlhal;Magtahlhal;;;;;;;;;;;;;x
b_emlrven;Emlrven;;;;;;;;;;;;;x
b_hawic;Hawic;;;;;;;;;;;;;x
b_gratadre;Gratadre;;;;;;;;;;;;;x
b_odoim;Odoim;;;;;;;;;;;;;x
b_burgbe;Burgbe;;;;;;;;;;;;;x
b_ryiuns;Ryiuns;;;;;;;;;;;;;x
b_gisgar;Gisgar;;;;;;;;;;;;;x
b_keloth;Keloth;;;;;;;;;;;;;x
b_ruluns;Ruluns;;;;;;;;;;;;;x
b_larno;Larno;;;;;;;;;;;;;x
b_soncounli;Soncounli;;;;;;;;;;;;;x
b_elireeja;Elireeja;;;;;;;;;;;;;x
b_renuns;Renuns;;;;;;;;;;;;;x
b_monphios;Monphios;;;;;;;;;;;;;x
b_belkuhal;Belkuhal;;;;;;;;;;;;;x
b_baford;Baford;;;;;;;;;;;;;x
b_baesh;Baesh;;;;;;;;;;;;;x
b_tsheri;Tsheri;;;;;;;;;;;;;x
b_azdeerl;Azdeerl;;;;;;;;;;;;;x
b_derafre;Derafre;;;;;;;;;;;;;x
b_suna;Suna;;;;;;;;;;;;;x
b_ymisende;Ymisende;;;;;;;;;;;;;x
b_sistow;Sistow;;;;;;;;;;;;;x
b_aret;Aret;;;;;;;;;;;;;x
b_stard;Stard;;;;;;;;;;;;;x
b_praveiesh;Praveiesh;;;;;;;;;;;;;x
b_emirgar;Emirgar;;;;;;;;;;;;;x
b_gaeesh;Gaeesh;;;;;;;;;;;;;x
b_esru;Esru;;;;;;;;;;;;;x
b_pawic;Pawic;;;;;;;;;;;;;x
b_senar;Senar;;;;;;;;;;;;;x
b_beluxkru;Beluxkru;;;;;;;;;;;;;x
b_amegar;Amegar;;;;;;;;;;;;;x
b_redos;Redos;;;;;;;;;;;;;x
b_amebe;Amebe;;;;;;;;;;;;;x
b_ymistade;Ymistade;;;;;;;;;;;;;x
b_ibiran;Ibiran;;;;;;;;;;;;;x
b_plamongad;Plamongad;;;;;;;;;;;;;x
b_cadah;Cadah;;;;;;;;;;;;;x
b_ymiberl;Ymiberl;;;;;;;;;;;;;x
b_vyinoth;Vyinoth;;;;;;;;;;;;;x
b_gradesru;Gradesru;;;;;;;;;;;;;x
b_couna;Couna;;;;;;;;;;;;;x
b_waburh;Waburh;;;;;;;;;;;;;x
b_amegisut;Amegisut;;;;;;;;;;;;;x
b_veiuns;Veiuns;;;;;;;;;;;;;x
b_johahabut;Johahabut;;;;;;;;;;;;;x
b_lerran;Lerran;;;;;;;;;;;;;x
b_ehhal;Ehhal;;;;;;;;;;;;;x
b_fieliin;Fieliin;;;;;;;;;;;;;x
b_dadun;Dadun;;;;;;;;;;;;;x
b_elbberl;Elbberl;;;;;;;;;;;;;x
b_auriet;Auriet;;;;;;;;;;;;;x
b_amena;Amena;;;;;;;;;;;;;x
b_digad;Digad;;;;;;;;;;;;;x
b_adcaar;Adcaar;;;;;;;;;;;;;x
b_arrd;Arrd;;;;;;;;;;;;;x
b_caburh;Caburh;;;;;;;;;;;;;x
b_regauhal;Regauhal;;;;;;;;;;;;;x
b_isibidi;Isibidi;;;;;;;;;;;;;x
b_yadegnli;Yadegnli;;;;;;;;;;;;;x
b_cariberl;Cariberl;;;;;;;;;;;;;x
b_ryielbar;Ryielbar;;;;;;;;;;;;;x
b_rocdesda;Rocdesda;;;;;;;;;;;;;x
b_chide;Chide;;;;;;;;;;;;;x
b_larchinli;Larchinli;;;;;;;;;;;;;x
b_conru;Conru;;;;;;;;;;;;;x
b_tadrim;Tadrim;;;;;;;;;;;;;x
b_elidar;Elidar;;;;;;;;;;;;;x
b_ameibtin;Ameibtin;;;;;;;;;;;;;x
b_addah;Addah;;;;;;;;;;;;;x
b_troleah;Troleah;;;;;;;;;;;;;x
b_devrim;Devrim;;;;;;;;;;;;;x
b_habrd;Habrd;;;;;;;;;;;;;x
b_rduibtre;Rduibtre;;;;;;;;;;;;;x
b_boaar;Boaar;;;;;;;;;;;;;x
b_berven;Berven;;;;;;;;;;;;;x
b_uxhar;Uxhar;;;;;;;;;;;;;x
b_hratun;Hratun;;;;;;;;;;;;;x
b_enan;Enan;;;;;;;;;;;;;x
b_raberl;Raberl;;;;;;;;;;;;;x
b_iyeja;Iyeja;;;;;;;;;;;;;x
b_miret;Miret;;;;;;;;;;;;;x
b_uxkre;Uxkre;;;;;;;;;;;;;x
b_clade;Clade;;;;;;;;;;;;;x
b_tahlberl;Tahlberl;;;;;;;;;;;;;x
b_uxkim;Uxkim;;;;;;;;;;;;;x
b_laroth;Laroth;;;;;;;;;;;;;x
b_fiut;Fiut;;;;;;;;;;;;;x
b_regesh;Regesh;;;;;;;;;;;;;x
b_larodogad;Larodogad;;;;;;;;;;;;;x
b_banli;Banli;;;;;;;;;;;;;x
b_saleah;Saleah;;;;;;;;;;;;;x
b_emirnli;Emirnli;;;;;;;;;;;;;x
b_habesh;Habesh;;;;;;;;;;;;;x
b_ehbear;Ehbear;;;;;;;;;;;;;x
b_kugar;Kugar;;;;;;;;;;;;;x
b_elirim;Elirim;;;;;;;;;;;;;x
b_emirerl;Emirerl;;;;;;;;;;;;;x
b_mastow;Mastow;;;;;;;;;;;;;x
b_bellinven;Bellinven;;;;;;;;;;;;;x
b_senrinrd;Senrinrd;;;;;;;;;;;;;x
b_adamelen;Adamelen;;;;;;;;;;;;;x
b_anesh;Anesh;;;;;;;;;;;;;x
b_leruxkin;Leruxkin;;;;;;;;;;;;;x
b_esmelrim;Esmelrim;;;;;;;;;;;;;x
b_wabrycg;Wabrycg;;;;;;;;;;;;;x
b_boahar;Boahar;;;;;;;;;;;;;x
b_beltsherl;Beltsherl;;;;;;;;;;;;;x
b_baredgar;Baredgar;;;;;;;;;;;;;x
b_sueja;Sueja;;;;;;;;;;;;;x
b_rinda;Rinda;;;;;;;;;;;;;x
b_thear;Thear;;;;;;;;;;;;;x
b_kelredan;Kelredan;;;;;;;;;;;;;x
b_lahal;Lahal;;;;;;;;;;;;;x
b_vehahda;Vehahda;;;;;;;;;;;;;x
b_laran;Laran;;;;;;;;;;;;;x
b_rentildah;Rentildah;;;;;;;;;;;;;x
b_burgbe;Burgbe;;;;;;;;;;;;;x
b_renll;Renll;;;;;;;;;;;;;x
b_bacot;Bacot;;;;;;;;;;;;;x
b_tino;Tino;;;;;;;;;;;;;x
b_larberl;Larberl;;;;;;;;;;;;;x
b_jerda;Jerda;;;;;;;;;;;;;x
b_iycouin;Iycouin;;;;;;;;;;;;;x
b_rduran;Rduran;;;;;;;;;;;;;x
b_devdydar;Devdydar;;;;;;;;;;;;;x
b_pacot;Pacot;;;;;;;;;;;;;x
b_ibijeret;Ibijeret;;;;;;;;;;;;;x
b_bereja;Bereja;;;;;;;;;;;;;x
b_staeja;Staeja;;;;;;;;;;;;;x
b_klarhal;Klarhal;;;;;;;;;;;;;x
b_ibtuns;Ibtuns;;;;;;;;;;;;;x
b_deggar;Deggar;;;;;;;;;;;;;x
b_dacot;Dacot;;;;;;;;;;;;;x
b_degrduerl;Degrduerl;;;;;;;;;;;;;x
b_elbharin;Elbharin;;;;;;;;;;;;;x
b_harreghal;Harreghal;;;;;;;;;;;;;x
b_larda;Larda;;;;;;;;;;;;;x
b_boatihal;Boatihal;;;;;;;;;;;;;x
b_uxkveina;Uxkveina;;;;;;;;;;;;;x
b_hastow;Hastow;;;;;;;;;;;;;x
b_keldida;Keldida;;;;;;;;;;;;;x
b_kuibtru;Kuibtru;;;;;;;;;;;;;x
b_melim;Melim;;;;;;;;;;;;;x
b_ehbe;Ehbe;;;;;;;;;;;;;x
b_diran;Diran;;;;;;;;;;;;;x
b_dihal;Dihal;;;;;;;;;;;;;x
b_burglen;Burglen;;;;;;;;;;;;;x
b_ridar;Ridar;;;;;;;;;;;;;x
b_odolian;Odolian;;;;;;;;;;;;;x
